id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
4292,25503,06-09-2025,"11.103,63",Cerrado
4293,11382,04-04-25,13424.17,Cerrado
4294,2028,2026-01-18,"10,041.52",cerrado
4295,7853,21/11/2025,7470.14,
4296,11409,2026-01-25,-,Rechazado
4297,20736,2025-04-19, 12100.17 ,Rechazado
4298,19354,09-03-2025, 2077.99 ,
4299,16410,2025-12-16,"9.387,98",
4300,21444,03-01-25, 3091.32 ,
4301,21429,21/10/2025, 7997.63 ,Cerrado
4302,19811,2025/01/26,N/A,cerrado
4303,23535,2025/04/14,1648.00,
4304,25874,10-27-25,"3,348.22",Abierto
4305,6276,2025/12/06,N/A,Abierto
4306,23988,2025-05-21, 3954.87 ,
4307,8802,02-14-25,"2.341,93",
4308,11462,2026-01-22,"5.526,29",Abierto
4309,3896,09-09-25,7810.74,Rechazado
4310,21328,2025/01/29,N/A,
4311,10133,16-09-2025, 2926.38 ,ABIERTO
4312,1944,2025/04/06, 5478.38 ,
4313,4327,2025-10-01,"9,522.07",
4314,22882,2025/11/17,"3,090.81",Abierto
4315,6242,15/11/2025,"14.884,81",
4316,11627,2025-03-15,14713.29,Cerrado
4317,1829,12-22-25,N/A,cerrado
4318,5740,05-14-25,"9.834,32",
4319,24479,2025-06-17,"11.038,73",Cerrado
4320,14536,29/10/2025,-,ABIERTO
4321,4849,15/09/2025,5788.09,
4322,5776,05-03-2025,,ABIERTO
4323,11609,2025/11/22, 310.58 ,cerrado
4324,20534,18/07/2025,8401.29,Abierto
4325,14934,23/10/2025,,ABIERTO
4326,23593,08-03-2025,"14.500,17",Cerrado
4327,15861,01-07-25, 430.70 ,
4328,16628,07-05-2025,"9,861.67",
4329,25597,2026-01-14, 12646.64 ,Abierto
4330,19032,06-08-2025,279.77,Abierto
4331,24715,07/06/2025, 14204.02 ,Cerrado
4332,19312,2026/01/03, 4257.35 ,ABIERTO
4333,13407,2025/08/18,4326.29,Rechazado
4334,22103,2025/11/24,8037.42,Rechazado
4335,5364,29-07-2025,"6.890,05",ABIERTO
4336,16399,2025-07-11,-,Rechazado
4337,16074,2025/10/13,"2,741.79",ABIERTO
4338,21930,26-07-2025,877.10,Cerrado
4339,7133,18-03-2025,,Cerrado
4340,23436,01/02/2026,"5,212.21",ABIERTO
4341,6381,14-02-2025,-,
4342,2371,15/09/2025,"-5.718,70",Rechazado
4343,15786,27/06/2025,986.29,
4344,21773,27/11/2025,"4,169.82",Abierto
4345,2273,2026-01-01,"3.606,53",cerrado
4346,13017,04-01-2026, 5474.39 ,
4347,15660,2025-08-31,"12.039,64",
4348,20438,2026/02/24,255.59,
4349,10458,2025/03/31,,
4350,6656,2025/05/15,-,Rechazado
4351,18364,25-08-2025,"5.709,23",
4352,24883,08-12-25, 7074.29 ,ABIERTO
4353,4878,14/03/2025,-,Cerrado
4354,5163,04-11-2025,9295.32,
4355,15578,07-21-25,"5.816,07",ABIERTO
4356,9946,09/11/2025, 12657.53 ,
4357,14133,26/05/2025, 9779.77 ,Rechazado
4358,20228,2026/01/04,"11.606,38",cerrado
4359,18260,16/02/2026,"1,549.20",cerrado
4360,1808,2025-12-11,"6,030.66",Rechazado
4361,25844,30-01-2026, 9380.77 ,ABIERTO
4362,14305,2025/01/02,"449,46",
4363,18407,12/08/2025,,Cerrado
4364,3002,03-21-25,"14,579.77",Abierto
4365,39,10-14-25,"4.344,69",cerrado
4366,13949,04/11/2025, 1459.48 ,Abierto
4367,23530,2025-04-12,9402.53,Cerrado
4368,8084,30/12/2025,227.18,
4369,20706,03/02/2025,"7.302,23",Abierto
4370,21724,12-22-25,N/A,Rechazado
4371,10680,22/03/2025,"8.855,53",Rechazado
4372,16537,2026-02-18,,Abierto
4373,8367,09-03-2025, 5896.25 ,ABIERTO
4374,7509,2025/06/03, 8204.58 ,Rechazado
4375,3581,2025/08/29,"3,276.54",Abierto
4376,4985,2025-12-26,-,
4377,2031,14/11/2025,14929.44,Rechazado
4378,21246,2025-07-18,,Cerrado
4379,13867,2025/02/07,13580.20,cerrado
4380,1604,04-04-2025, 9769.46 ,Cerrado
4381,20828,28/11/2025,3690.23,Rechazado
4382,24129,2026/01/09, 11946.79 ,Abierto
4383,19838,20-03-2025, 4066.36 ,ABIERTO
4384,19251,2025/01/03,"1.884,59",Cerrado
4385,21646,11-21-25,"205,37",Abierto
4386,25828,03/07/2025,-,Rechazado
4387,17814,08-10-2025,,
4388,1592,12-11-2025,"11.207,46",cerrado
4389,5850,01-01-2025,745.06,Cerrado
4390,11853,2025/11/04,-,
4391,24091,2025/12/03,-,ABIERTO
4392,19140,2026-01-08,"13,917.44",cerrado
4393,17324,07-27-25,353.18,Rechazado
4394,12753,26/01/2025,7349.74,
4395,10215,2025-03-29,"8.490,51",
4396,23780,2025/12/12,N/A,Abierto
4397,15752,12-04-25, 10805.10 ,
4398,15728,01-14-26, 14361.73 ,ABIERTO
4399,20171,01-02-2025,"2.798,90",cerrado
4400,8617,10-29-25,"741,22",cerrado
4401,11595,03-09-25,N/A,Cerrado
4402,9628,2026/01/18,6696.06,Cerrado
4403,2842,2025/02/23,"2,899.26",Cerrado
4404,25612,2025-02-04,"1,492.54",ABIERTO
4405,3959,2025/06/30,627.09,Rechazado
4406,25582,2026/01/01,14505.76,
4407,10493,07-04-2025,"2.080,07",Rechazado
4408,21903,2025/12/10,N/A,
4409,8082,2025-06-07,"-12.646,94",
4410,10076,2025/09/03,7067.39,ABIERTO
4411,19896,12-25-25,,
4412,1728,11-02-25,762.31,ABIERTO
4413,9630,11-19-25, 9736.59 ,Abierto
4414,9053,2025-10-05,"14.113,24",cerrado
4415,21765,2025/01/26,9242.96,Cerrado
4416,7323,31/12/2025,-,cerrado
4417,3083,06-30-25,"3,389.56",
4418,12601,16/07/2025,188.77,
4419,23940,07-20-25,"9,949.55",Cerrado
4420,562,02-28-25,5890.82,Cerrado
4421,19774,05-02-2025,3602.42,Rechazado
4422,18434,12-17-25, 8430.56 ,Rechazado
4423,20516,09/09/2025,N/A,
4424,24684,20-11-2025, 5331.65 ,Abierto
4425,16601,2025/12/25,3176.43,
4426,22702,13-09-2025, 8845.67 ,Rechazado
4427,19966,2025/01/07,N/A,Rechazado
4428,23407,2025-09-09, 6736.28 ,
4429,24498,2025-11-14,2474.30,Abierto
4430,13574,2025/07/30,,Rechazado
4431,8775,2025/10/13, 4482.84 ,ABIERTO
4432,19313,13-04-2025,-,cerrado
4433,1044,22/02/2026, 770.81 ,
4434,14108,2025/10/17, 4006.14 ,
4435,9358,04-26-25,N/A,Rechazado
4436,7863,29/05/2025,"7,145.83",
4437,156,2025-05-12, 5968.97 ,Abierto
4438,2160,12-27-25,"13,565.50",cerrado
4439,5564,2026-01-25,"3.762,51",Cerrado
4440,23764,2025/10/11, 468.89 ,Rechazado
4441,22667,29-09-2025,"2,315.32",
4442,15701,12-25-25, 1926.98 ,
4443,13635,2025/06/11, 14537.68 ,Cerrado
4444,1176,2026-02-02,-,Cerrado
4445,1288,06/06/2025,10643.40,Abierto
4446,8727,26-04-2025,"10,385.92",Cerrado
4447,13543,13/04/2025,"12,768.09",Rechazado
4448,11156,06-08-25,4367.45,
4449,15797,20/07/2025,"6,615.87",ABIERTO
4450,17545,2025-03-31,6398.15,ABIERTO
4451,5768,08-23-25,5048.07,cerrado
4452,14071,2025-02-28, 11156.75 ,cerrado
4453,15000,10-19-25, 1424.11 ,
4454,20707,08/07/2025,7280.05,Rechazado
4455,934,2026/01/09,"2.239,47",Abierto
4456,10896,12-28-25, 1730.23 ,Rechazado
4457,1638,2025-03-16, 4542.53 ,cerrado
4458,18014,05-05-2025,"8.521,45",Rechazado
4459,2861,2025/03/19,13227.44,
4460,5984,2025-11-30,-,Cerrado
4461,19108,07-01-2026, 5111.68 ,Rechazado
4462,17638,11-03-25,"13,699.16",ABIERTO
4463,6612,2025-10-03,"14,421.40",
4464,10527,06-28-25,N/A,
4465,6580,2025-04-23, 5471.71 ,
4466,9273,2025-10-31, 10619.28 ,Cerrado
4467,6052,05/11/2025, 8873.95 ,
4468,18255,11-01-25,"12,368.94",Cerrado
4469,13487,02-05-26, 12767.08 ,
4470,11277,17-01-2026,"8.693,71",
4471,9773,20/06/2025, 322.13 ,Cerrado
4472,9324,12-28-25, 2688.16 ,Abierto
4473,9227,09-09-25, 1585.15 ,
4474,3246,2025-08-08, 589.72 ,ABIERTO
4475,25546,2025-12-22,396.90,Abierto
4476,1017,2025/09/09,8206.18,ABIERTO
4477,25763,2025-04-13,"10,544.19",Cerrado
4478,11146,23/09/2025,3371.03,Abierto
4479,431,2026/01/02,13956.44,cerrado
4480,15144,07/06/2025, 4008.01 ,
4481,21021,26/01/2026,"13.090,96",Rechazado
4482,8080,2025/05/02,"10.298,79",
4483,23313,2025/06/23,"9.449,51",cerrado
4484,2476,2025-04-06,7779.58,cerrado
4485,4399,2025-01-15,"14.191,91",ABIERTO
4486,17879,06-18-25,7142.66,
4487,17751,2025-09-06,N/A,cerrado
4488,17432,14-12-2025,"6,045.18",
4489,13084,2025/05/20,"1,995.71",Cerrado
4490,14892,2025-08-17,-,Cerrado
4491,3845,21-04-2025,13337.06,
4492,8055,2025/01/29,"5.048,56",ABIERTO
4493,14297,2025-09-21,"4.963,60",Cerrado
4494,14612,16/02/2025,"1.756,64",
4495,18249,21/09/2025,"2.754,88",Abierto
4496,5574,2025/04/19, 7123.41 ,
4497,5150,2025/06/30,2100.44,Cerrado
4498,16975,25-06-2025,3166.60,
4499,5213,2025/03/16,4150.67,cerrado
4500,22220,08-31-25,-,
4501,21736,23-08-2025,12466.51,
4502,8526,17/05/2025, 13905.74 ,Rechazado
4503,20163,21/02/2025,"6.793,57",
4504,17235,2025/07/02,,Cerrado
4505,16454,2026/02/18,8410.75,Rechazado
4506,9179,11/02/2026,N/A,
4507,11613,12-05-2025,"14,274.09",Rechazado
4508,25735,02-12-25, 273.00 ,Rechazado
4509,88,08-21-25,"2.496,99",cerrado
4510,3739,2025-04-26, 14002.05 ,cerrado
4511,9324,12-28-25, 2688.16 ,Abierto
4512,16110,2025/10/20, 14818.54 ,Abierto
4513,679,23/06/2025, 14161.93 ,Abierto
4514,22198,2025/10/30,1454.97,
4515,8925,24-08-2025,-,ABIERTO
4516,21581,2025-01-01,13247.47,
4517,5668,11-28-25, 11057.31 ,cerrado
4518,16114,2025-01-18,-,ABIERTO
4519,8526,17/05/2025, 13905.74 ,Rechazado
4520,8768,25/01/2025,2863.49,Abierto
4521,6051,2025-07-15,"4.083,60",ABIERTO
4522,4758,09-11-2025,-1173.60,
4523,19571,08-13-25, 8283.79 ,Abierto
4524,17879,06-18-25,7142.66,
4525,17658,09-06-2025,N/A,
4526,18228,17/11/2025, 13973.16 ,Cerrado
4527,20455,01-15-26,,Abierto
4528,10627,18-10-2025,"7,291.11",ABIERTO
4529,15538,2025-01-07, 14296.85 ,Abierto
4530,23938,15/12/2025,N/A,cerrado
4531,18194,2025/12/30,"2,757.05",
4532,10760,2025-03-09,14910.95,
4533,6007,2025-10-15,-,ABIERTO
4534,23679,2025-09-16,"6,832.08",Abierto
4535,18662,06-13-25,"5,421.05",Cerrado
4536,3145,2025-08-11,"2.935,10",
4537,13320,2025-03-02, 4481.19 ,cerrado
4538,24254,2025-06-08,4004.38,cerrado
4539,9321,2025/08/23,"597,85",ABIERTO
4540,11884,2025/02/07,"11,449.61",cerrado
4541,8316,09-10-25,-,cerrado
4542,19676,03-06-2025,N/A,
4543,19947,2025/09/12,8801.03,Cerrado
4544,9984,2025/04/18, 3062.03 ,Rechazado
4545,11966,22/12/2025, 9243.01 ,
4546,6772,2025-08-11,9201.83,Rechazado
4547,9543,2025/11/10,"14,269.64",Rechazado
4548,6461,2025/11/08,411.68,cerrado
4549,6843,2025-04-15,693.97,Rechazado
4550,7559,07/06/2025, 6225.05 ,ABIERTO
4551,23121,02-08-26,-,
4552,18789,2025/04/27,-,Abierto
4553,16274,05-02-2026,,
4554,9968,01-14-26,"14,685.51",ABIERTO
4555,18230,04/08/2025,3242.03,
4556,5828,10-16-25,N/A,
4557,20310,29-12-2025,"2.568,94",Abierto
4558,16785,2025/04/14,-,ABIERTO
4559,17498,25/08/2025,,
4560,22453,26-10-2025,"14.097,20",
4561,21219,2025/03/07,"4.325,25",
4562,21221,07-26-25,"9.855,96",cerrado
4563,10537,29/06/2025,N/A,Abierto
4564,17977,2025-02-27, 1926.12 ,
4565,3284,2026/02/11,"1.771,01",
4566,20506,05-12-25, 14053.02 ,Abierto
4567,6857,05-28-25,"8.031,05",Abierto
4568,8757,04-18-25,"581,68",Abierto
4569,8000,2025-04-03,"10.003,91",Cerrado
4570,16976,10/02/2025,10001.37,ABIERTO
4571,18563,09-10-2025, 11684.16 ,Rechazado
4572,21089,02-17-26,"1.043,91",cerrado
4573,25777,2025-08-23, 2080.21 ,ABIERTO
4574,22481,30-03-2025,-,cerrado
4575,139,2025-08-11,865.09,Abierto
4576,15660,2025-08-31,"12.039,64",
4577,17008,04-06-2025,"2,030.56",ABIERTO
4578,18230,04/08/2025,3242.03,
4579,9596,2025-07-24,-6745.26,
4580,23259,20-01-2025,"5,724.16",Cerrado
4581,13062,2025-08-16,-,
4582,6535,2026-01-26,14195.58,Rechazado
4583,11461,2025/04/12,"6.798,23",
4584,5850,01-01-2025,745.06,Cerrado
4585,4946,30/07/2025, 564.29 ,Abierto
4586,13535,01-21-26,N/A,cerrado
4587,20874,29-01-2025,"5,212.81",cerrado
4588,14602,11-17-25,"3,895.18",Abierto
4589,24753,29/12/2025,"9.243,95",ABIERTO
4590,10386,08-14-25,"3,876.08",Rechazado
4591,22336,08/08/2025,"6.990,68",cerrado
4592,2412,2026-01-24,"1,358.29",Rechazado
4593,3323,2025/05/10,1354.83,Cerrado
4594,5951,19-01-2026,-,ABIERTO
4595,19811,2025/09/01,,ABIERTO
4596,9774,10-05-2025,,Rechazado
4597,25535,22-04-2025,N/A,Cerrado
4598,6093,29/01/2025,-,Rechazado
4599,17641,2025-10-25,"7.746,44",Abierto
4600,15893,2026/01/23,"3.654,82",ABIERTO
4601,8973,17/09/2025,169.84,
4602,14699,05-16-25,N/A,Cerrado
4603,21903,2025/12/10,N/A,
4604,21752,2026/02/24,-,cerrado
4605,14029,2025-10-05,"13.356,62",Rechazado
4606,17248,07-02-25,"11.834,59",
4607,12631,16-04-2025,"11,965.15",Rechazado
4608,9264,21/04/2025,"12.626,59",cerrado
4609,19198,08-27-25,"10.786,07",ABIERTO
4610,10983,19/01/2025,N/A,
4611,22410,21-02-2025,N/A,
4612,19239,2025-07-12,"10.098,65",cerrado
4613,10643,04-10-25,"303,03",Abierto
4614,17643,2025/02/10,-,cerrado
4615,3466,12/12/2025,,
4616,12223,2025/09/19,5806.47,
4617,3953,06-27-25, 14622.50 ,Cerrado
4618,10239,10-26-25,N/A,ABIERTO
4619,18897,2025-12-29,354.26,
4620,10815,11-10-2025, 14958.46 ,ABIERTO
