id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
23521,06/12/2025,1329,68,8,4, 800.57 , 93.36 ,"110,584.04"
23522,2025-01-08,1466,37,10,8,N/A,"21,31",39860.91
23523,13/09/2025,20,55,2,2,,"107,83",152916.22
23524,11-17-25,2197,68,10,8,,92.40,44552.22
23525,2026/01/14,1922,8,3,1,67.62,N/A,9218.22
23526,06-08-25,718,5,13,7, 1187.44 ,275.20,"120,265.13"
23527,2025-03-16,2975,45,11,7,788.13, 158.75 ,38367.68
23528,07-01-25,1484,4,3,2, 742.68 ,"91,97","89.315,94"
23529,26-10-2025,255,31,4,9,,354.72,-
23530,2025-06-25,661,43,14,12,883.34, 208.57 ,"56.664,65"
23531,2025/03/02,780,33,2,1,494.85,"52,24", 22331.64 
23532,,1971,49,1,10,N/A,"203,14", 379298.99 
23533,22-08-2025,469,75,10,6,,"196,04","168.318,42"
23534,07-03-25,686,44,9,2,,221.95,N/A
23535,2025/10/17,2636,47,14,12,"1,199.30",266.93,"220,647.78"
23536,2025-07-13,966,3,6,9,"1,794.80",326.26, 238161.94 
23537,,1687,45,8,3,N/A, 115.42 , 289685.56 
23538,04-09-25,500,30,1,7,"346,76",45.19,20868.08
23539,14/03/2025,2335,39,13,12,-,-, 150051.39 
23540,2025-03-08,2512,54,3,4,643.18,116.61, 41058.29 
23541,05-10-25,2880,78,12,11,693.94,-,"85.283,07"
23542,07/03/2025,2571,69,12,3,746.83,"69,24","30.917,44"
23543,01-28-26,2677,74,6,12,,92.50,197140.29
23544,14-02-2026,688,69,6,8,1332.69, 303.40 ,102611.94
23545,,292,49,3,4, 1608.62 ,-,"288.968,01"
23546,27/01/2026,2806,17,13,3,"1.796,99",275.27, 252641.89 
23547,08/01/2025,1365,6,9,11,, 104.67 , 95585.68 
23548,04-10-25,129,14,2,5,1867.30, 126.76 ,
23549,2025-05-31,2639,33,11,1,"1,162.79",274.27,"214.970,55"
23550,09-09-2025,2439,22,13,11,586.77,"86,43",55050.57
23551,11-25-25,444,78,13,11,1558.00, 147.79 ,N/A
23552,2025-06-28,8,37,12,2,643.02,"116,42",64097.31
23553,2025/12/13,1881,63,7,5,"-749,18","170,04","53.352,63"
23554,12/02/2026,2448,57,12,8,403.50,96.49,"61,295.55"
23555,2025/07/09,258,62,14,1, 1622.89 ,"299,76",-
23556,2025/01/06,556,75,6,5,"441,10", 55.26 ,76425.12
23557,07-25-25,2660,59,1,10,"1.662,41",279.92, 247898.16 
23558,2025-08-25,1966,43,14,8,"287,63","68,39", 32265.99 
23559,2025/12/19,2108,61,4,11,"669,49",,"58,153.81"
23560,2026/01/09,2538,22,3,12,842.55,96.67,"48.561,49"
23561,2025/04/18,912,49,2,6,656.67, 88.51 , 24711.68 
23562,02-08-26,798,50,3,10,N/A,"60,20",84011.39
23563,08-13-25,546,37,10,11,"1.048,78",-,138028.79
23564,11-07-2025,2284,55,9,4,"81,13","105,82","14.371,23"
23565,09/07/2025,2737,4,7,12,"1,343.11",-,"58.297,85"
23566,2026/02/15,1467,69,1,6,651.94,98.62,"112.555,90"
23567,2025-08-24,698,50,13,10,"1.589,76",365.49,"265,717.44"
23568,04-20-25,1203,38,13,7,"1.676,35","249,80",132143.85
23569,02-01-25,1421,43,3,9,1437.38,"332,02", 243450.46 
23570,2025/03/13,142,55,8,9,N/A,187.06,"258.421,28"
23571,2025-11-03,503,60,15,11,176.87,40.34,"28,821.44"
23572,2025-09-05,1891,14,2,9,"1,519.27",-,"238.686,80"
23573,09-23-25,2697,60,10,10, 643.30 ,91.93,95741.26
23574,19/05/2025,1582,49,2,5,"496,72",93.20,-
23575,2025-05-24,1099,66,3,6,365.12,60.90,"66,868.88"
23576,04-28-25,1602,48,6,2, 1483.74 ,,75059.99
23577,2025/12/28,2459,68,14,6,"615,80",-,85859.18
23578,02-16-25,2848,103,11,5,1367.39,102.76,"29,312.53"
23579,25-07-2025,2480,60,1,6,N/A, 270.52 ,"47,056.63"
23580,2025/09/14,2344,65,10,8,"1.948,24",104.58,"316,777.69"
23581,14-01-2025,2215,78,3,3,"960,57",-,123771.57
23582,12-29-25,1125,16,9,9,N/A, 275.71 ,"258,494.87"
23583,,1059,18,2,7,85.71, 7.44 ,
23584,17/01/2025,2245,32,15,1, 1416.87 ,"94,65", 29055.76 
23585,,2644,39,8,3,965.39, 205.36 ,"129,616.23"
23586,10/06/2025,1408,9,14,11, 985.01 ,243.70,N/A
23587,08-04-25,1868,23,12,4, 714.76 , 88.09 ,
23588,12/05/2025,1710,6,3,6,"1.275,74", 233.32 , 109641.25 
23589,05-28-25,2927,63,9,9, 1592.85 , 347.76 ,"267.432,50"
23590,2025-01-18,2672,63,7,3,"1,969.47",387.22,N/A
23591,2025-06-21,1042,27,6,3,291.17,39.66,46720.21
23592,,1908,70,12,4,1233.86,"184,38","169,351.96"
23593,19/04/2025,2882,63,8,9,661.32, 67.70 ,-
23594,09-08-25,1706,49,5,4,N/A, 106.64 ,"274.428,87"
23595,01-10-25,1537,11,3,9,N/A,-,"58.727,07"
23596,,1130,43,3,1, 1292.41 , 274.38 ,"69,518.29"
23597,,1890,46,10,10, 1123.49 ,"251,51", 130966.95 
23598,10-04-2025,1797,46,10,7,-,"473,63",285669.38
23599,,1771,9,7,4,-,36.52,
23600,,2263,60,8,2,529.72,60.13,
23601,2026-01-03,1113,69,1,3, 1558.90 ,"298,22",73119.52
23602,2026-01-07,2598,3,15,9, 1015.04 , 146.64 ,"144.359,24"
23603,2025/11/20,1900,54,9,6,1415.08,89.16,108140.10
23604,03-07-25,159,53,6,9,,"112,81","86,555.33"
23605,2025-05-08,1459,71,9,4,521.76,68.95,"50.940,90"
23606,2025/11/22,2149,60,2,2,N/A,275.93,"123.275,27"
23607,2025/04/29,93,46,9,8, 1608.89 , 362.63 ,"77,242.88"
23608,25/05/2025,1535,57,6,1,"1,311.75",271.38,"208.138,52"
23609,17/02/2025,2230,43,8,7,"1.750,24",351.45,"291,197.31"
23610,2026/01/13,2178,41,5,10, 947.97 ,101.89,
23611,2025/03/04,741,65,4,3,1251.17,129.21,"94,452.78"
23612,2025/03/09,1435,44,12,8, 1219.91 ,"226,40",90362.76
23613,14/07/2025,2312,69,14,9,"1.538,77",-,-
23614,27-07-2025,3652,62,1,11, 579.24 ,141.79,40884.78
23615,02/02/2026,44,29,3,2,"1.390,11","263,59",-
23616,,1134,19,6,7,"1.393,89","156,42","211,479.99"
23617,2026-01-06,1119,40,3,12,-248.32, 39.68 ,"49,144.22"
23618,2025/03/19,2141,75,14,2, 907.55 ,N/A,"125.662,22"
23619,2025/11/13,520,78,11,2,"1,850.05",,"101,918.38"
23620,07-02-25,2313,31,14,12,"308,46", 26.43 ,"60.807,17"
23621,05-07-2025,2510,1,1,2,-,42.63,46905.41
23622,2025-09-04,2060,22,10,6,1597.42,328.20,"110.922,27"
23623,12-20-25,2067,8,8,11,1572.18,"182,60",219412.05
23624,2025-02-06,1979,73,5,9,"1,204.43",247.11,137258.98
23625,13-03-2025,2306,70,9,2,, 463.84 ,"154.001,75"
23626,02-03-2025,2864,31,10,5,, 306.52 ,"251,351.14"
23627,2025-01-04,2749,37,5,5,"1,051.66",259.55, 119436.41 
23628,30-12-2025,1145,41,13,2,"1.630,77", 147.93 ,"262,983.92"
23629,2025/11/04,1933,14,15,2,"115,40","10,12","8.022,56"
23630,2025/01/13,1285,16,4,8,743.37,"113,66",
23631,2026-02-15,1607,27,14,1,836.70,,"96,745.00"
23632,2025/01/29,1277,75,2,6,1897.64, 359.09 ,112435.18
23633,2025/01/01,1295,61,6,3,765.43,185.18, 135368.23 
23634,11-03-25,2160,48,12,2,"1.773,10",,290372.13
23635,29/07/2025,1319,58,9,2,865.14,93.77, 126031.30 
23636,2026/02/15,2964,6,11,4,-,44.45,85005.95
23637,2025-05-05,2775,39,3,9,684.92,78.62,N/A
23638,04-29-25,1156,31,15,7,"500,73",,71078.68
23639,01-09-25,2148,44,5,4,N/A,"454,26","130.516,23"
23640,16/04/2025,2743,75,11,7,55.01,2.91, 6512.01 
23641,01/12/2025,2057,17,12,8,-, 105.36 ,N/A
23642,01-16-25,2999,37,13,11,-,N/A,2766.05
23643,02/02/2026,748,13,6,5,1630.35, 313.86 ,157720.67
23644,2025-11-08,1585,44,5,11,"949,23",-,"103.345,50"
23645,21/03/2025,2838,74,1,10, 701.98 ,"171,78",118661.54
23646,2026/02/02,2644,23,14,11,-, 31.76 ,"66.849,77"
23647,12-20-25,1563,44,3,1,698.37, 90.24 ,
23648,01-21-26,82,36,13,1,"1,791.08", 117.97 , 256180.84 
23649,,1281,76,2,3,679.56,35.66,19322.67
23650,,2434,56,4,8,1726.34,268.91,"242,859.73"
23651,31/03/2025,2923,56,7,6,"0,00", 424.98 , 114461.07 
23652,2025/03/14,2521,62,6,6,1356.29,281.35,150301.24
23653,,254,25,6,1,"1,040.72",160.05,"150,916.72"
23654,2025-02-21,2685,27,2,12,"528,07","97,54",78139.07
23655,2025-03-09,1715,68,12,9,"1.606,21", 296.43 ,117788.06
23656,11-01-25,1052,35,6,6, 553.98 , 50.41 ,N/A
23657,2025/01/17,1389,46,7,2,"274,90",-,"53.141,38"
23658,07-20-25,2757,56,8,7,"927,24",222.15, 168805.38 
23659,10/08/2025,508,6,8,9, 1483.07 ,"2,415.42","109,542.47"
23660,03-09-25,2800,58,2,8,"-208,88",23.31,
23661,2025/12/02,2544,77,14,8,N/A,,"171,525.90"
23662,11-11-2025,437,45,9,6,-,396.88,"195.043,52"
23663,2025-07-03,2107,53,12,5,623.34, 111.51 ,116337.84
23664,2025/09/05,1996,47,13,9, 68.61 , 88.54 ,-
23665,,1314,37,8,11,534.05, 28.17 ,"92.600,87"
23666,2025-02-12,2909,21,7,8,80.78,"6,72","10,244.91"
23667,2025/06/18,2081,26,12,4,488.32, 102.92 , 48840.18 
23668,05/11/2025,77,98,9,6, 203.83 ,"27,10",7761.48
23669,02-14-26,2255,24,11,8,"1.524,44",351.43,82686.85
23670,01-04-2025,1590,36,1,4,,, 197413.57 
23671,02/04/2025,109,50,10,2,554.15,,67731.73
23672,01-13-25,2401,58,3,12,-,"10,94", 6628.35 
23673,2025/08/29,2037,38,9,11, 1208.80 ,N/A,145446.73
23674,2025/09/17,2658,76,13,10,944.78,75.94,"98.755,86"
23675,01-02-25,2862,59,6,9,"1.023,46","210,80", 112541.04 
23676,2025/09/05,382,29,4,6,1877.28,"266,39","218,332.22"
23677,,1787,14,3,4,, 417.17 ,
23678,2026-01-08,599,35,9,3,"1.248,84",177.11,46571.58
23679,2025-11-15,1974,68,15,1, 176.34 ,-,"24,443.24"
23680,26/04/2025,2577,63,2,4,869.39,"64,75","85,520.91"
23681,08-02-25,1361,28,8,8,"1.161,75",-,N/A
23682,2025-05-03,324,51,7,12,,-, 34779.85 
23683,2025/08/14,2335,74,12,5,"1.502,95","94,47", 83091.54 
23684,12/01/2025,229,35,7,9,1830.61,128.20,"92,353.59"
23685,2025-10-19,1965,11,13,11,508.45,, 51473.15 
23686,2025/06/28,247,79,5,3, 696.66 ,N/A, 107858.63 
23687,01-03-25,2076,10,8,10,"130,27",13.68,"13,829.60"
23688,2025/03/30,137,43,2,9,"1,575.02",,"67,221.51"
23689,2025-06-17,2875,62,1,11,"135,75","30,83","10,077.04"
23690,2025/02/20,2292,56,15,11,1422.70,"2.140,46","236.887,94"
23691,2025/05/05,844,36,4,12,791.28,N/A,N/A
23692,2026/02/01,33,23,3,7, 1915.40 ,,210897.80
23693,13-02-2026,1330,15,1,5,N/A,N/A,"212,491.55"
23694,04/01/2026,2211,29,10,9, 477.28 ,"68,34",93749.25
23695,2025-07-08,877,2,11,8,1237.51,"164,00","111.503,30"
23696,2025-08-25,1655,77,13,4,573.22,111.14,"15,404.11"
23697,2026/02/02,1715,44,10,8,"824,59",163.88,"140.498,26"
23698,16/06/2025,289,65,6,12,"1.521,53", 285.19 ,"108.488,20"
23699,2026/01/07,1464,14,2,9,"1.708,19", 229.71 , 250862.15 
23700,2025-06-05,9,56,3,1,"1,860.78",N/A,"52.107,53"
23701,2025/11/01,1512,74,5,4,"1.062,96",262.36,N/A
23702,05-22-25,406,34,12,11,"1,388.52", 262.99 ,"121.185,49"
23703,2025-02-09,408,6,15,6,-,76.08,64864.35
23704,22/01/2025,1844,26,14,5,"1,022.84",179.34,
23705,09-28-25,2307,71,3,3,"1.877,57","2.929,99", 68550.56 
23706,09-08-2025,635,6,1,12, 478.60 , 84.79 , 31916.62 
23707,2025-12-28,2188,25,15,8, 627.60 ,125.33, 14651.79 
23708,2025-06-04,3817,38,12,1,"112,32", 23.12 , 6616.30 
23709,10-05-25,1103,24,8,6,809.91,N/A, 25277.52 
23710,07/02/2025,2171,57,2,11,1501.03,-,"294.803,50"
23711,20-02-2026,602,54,3,10,"1.019,35", 93.93 ,"122,988.66"
23712,,2181,72,8,5, 263.87 ,"43,71","29,947.99"
23713,06-06-25,306,38,7,8,"1.877,22",-, 168467.23 
23714,09/02/2025,2598,67,10,9,"783,91","92,56",16967.37
23715,2025/06/27,1736,71,5,2,N/A,, 203600.80 
23716,10-09-25,199,34,2,4,832.49,203.75,
23717,2025/04/09,2115,22,4,7,"846,75", 85.06 ,143363.22
23718,22/05/2025,2979,34,6,7,"1.324,45","286,22",181481.30
23719,12/06/2025,1047,79,2,6,598.09,116.96,"87,149.86"
23720,06-20-25,245,40,1,7, 1888.11 ,264.93,"70,272.05"
23721,14/04/2025,579,72,8,12,401.50,"96,96", 78199.72 
23722,09-16-25,2118,50,5,2,"992,88", 108.44 ,"42,287.76"
23723,11/03/2025,840,34,9,6,N/A, 232.32 ,"280.217,03"
23724,24/01/2025,592,30,3,5,N/A,350.87,43631.78
23725,,371,52,6,2,374.48,35.82,11100.25
23726,2025-08-31,256,24,6,5, 1436.46 ,N/A, 268614.13 
23727,2025/02/07,461,72,10,8,"1.851,21",354.16,"261.748,28"
23728,2025-03-22,1490,64,15,4, 1017.29 ,88.34, 73979.91 
23729,15/01/2026,2845,53,3,6,1302.40,, 129838.52 
23730,2025/09/26,399,15,7,9,"1.808,30",426.97,"123.643,69"
23731,06-09-2025,976,51,10,4,0.00,"21,72","7,124.51"
23732,,697,11,9,5,N/A,-,"5,149.01"
23733,07/03/2025,85,58,5,3,586.11,112.56,"47,182.67"
23734,,1973,14,6,7,"62,67","14,03",11291.33
23735,2025-01-04,2448,61,3,10,"1.968,49", 342.00 ,"197,184.97"
23736,2026-02-10,569,18,8,3,"1.906,92",N/A,334586.96
23737,24/08/2025,105,28,4,7,,-,N/A
23738,2025-09-12,359,24,1,2,949.99,157.19,64109.57
23739,27-01-2026,1228,6,15,9,174.80,"33,88","14.759,73"
23740,20/02/2025,2949,47,15,11,"800,90","82,08","140,322.61"
23741,16/10/2025,66,44,7,1,"1,907.12", 461.08 ,379809.22
23742,05/01/2025,35,63,10,7,"704,79",,"101.079,98"
23743,02-03-26,3838,59,7,12,"1.095,64","117,63","189,109.48"
23744,05-15-25,1772,57,8,9,964.16,204.87,112457.11
23745,,2114,76,8,5,"1.136,87","139,69","45.785,52"
23746,2025/11/12,1260,73,6,10, 1840.87 ,276.17,127393.24
23747,,964,79,11,4, 209.52 ,48.61,
23748,2025-04-16,2457,25,7,9,"1,793.45",190.87,"160,001.70"
23749,2025/01/12,1615,16,14,12,461.66,-,N/A
23750,2025-11-30,35,52,11,9, 1835.50 ,"230,85",-
23751,01-04-25,188,15,3,10,"835,43",, 153179.60 
23752,01-11-2025,257,31,7,6, 1381.55 ,"152,96",-
23753,01/05/2025,1400,60,10,1, 1063.98 ,"86,65",25893.31
23754,01/10/2025,18,9,9,12,969.63,111.78, 107791.21 
23755,2025-12-04,2231,58,9,7,"1,179.16", 161.08 ,"232,533.03"
23756,25/08/2025,3742,25,9,12,"846,74","91,04",112274.40
23757,2025-03-26,215,63,11,10,115.23,,"20,670.87"
23758,,982,70,6,7,1731.92,N/A,N/A
23759,2025-06-09,2243,24,11,6, 1347.05 ,326.60, 28204.67 
23760,12-10-2025,3734,79,10,6,1300.53,"242,79","251,836.26"
23761,04-28-25,1347,6,8,4,N/A,"64,46",-
23762,02-19-25,934,38,2,8,74.03,"15,53","8,723.12"
23763,08-14-25,1155,70,2,11,, 32.81 ,"64.073,37"
23764,23/11/2025,2628,1,8,3, 1432.11 ,121.57,"60,702.40"
23765,2025-03-07,2760,19,14,12,287.09,"41,74","13.952,01"
23766,2025/09/29,1880,57,8,8,,34.57,22152.59
23767,,346,36,4,11,"1,091.96","199,03","138,060.38"
23768,2025/11/15,1557,45,7,5,1273.73, 272.07 ,85739.39
23769,2026-01-15,1885,6,12,9, 992.78 ,"193,83",91200.54
23770,2025-05-03,1275,10,12,3,684.42,"37,95","29,485.03"
23771,2025/05/29,2299,18,4,3,1683.47,,"100,475.75"
23772,2026-02-01,1675,51,8,5,"1,162.35",-,39509.14
23773,2025/02/28,2737,15,5,4,175.66, 36.11 , 8713.74 
23774,08-01-25,1829,21,13,3,-,95.40,"52.476,66"
23775,2025-05-08,231,45,13,7,,-,"253.846,36"
23776,20-02-2026,1016,17,2,7,"1,988.99","272,17",N/A
23777,04-23-25,2660,1,14,12,-,"23,77","18,905.76"
23778,2025/07/16,894,25,3,4,"1,065.97",120.59,"96.079,42"
23779,2025-03-01,517,2,5,11,1943.73,"241,01", 80928.55 
23780,06/10/2025,2112,22,4,11,952.87,188.92,"164,247.20"
23781,,1882,79,4,6,,433.68,-
23782,2025/10/26,870,49,4,11,320.31,16.39,N/A
23783,,661,10,6,8,919.36, 60.55 ,150081.54
23784,2025/10/06,1041,37,2,3, 449.72 ,"59,01","24,135.87"
23785,2025-12-19,194,6,14,2,717.71,"164,48",
23786,03/05/2025,224,71,5,3,"1.715,27",N/A,-
23787,,1021,65,8,4,"1.168,03",231.58,"27,729.60"
23788,27/08/2025,805,58,14,5,52.07,"7,66","9.349,83"
23789,12/09/2025,1873,51,2,4,1835.24, 376.58 ,N/A
23790,23-03-2025,1912,2,7,8,"1.999,67",,-
23791,2026/01/19,494,59,8,12,-,N/A,3757.51
23792,2025-11-06,2882,10,10,5,N/A, 46.20 ,N/A
23793,2025/04/07,193,27,15,7,1848.99, 260.82 , 269014.53 
23794,23-04-2025,1726,5,8,4,"818,32",131.40, 59782.33 
23795,2025-05-06,612,14,1,9,259.56,, 45229.83 
23796,2026/02/20,187,74,10,7, 1492.13 ,220.02, 180128.09 
23797,2025-01-23,2217,50,9,5,"1.810,67", 252.27 ,N/A
23798,08-06-25,1937,31,10,3,1782.49,"208,53",229868.99
23799,2025-03-05,2166,5,14,9,"1.537,72",107.00,"101,294.54"
23800,2025-12-07,2229,45,9,2,438.04, 39.78 ,14684.63
23801,2025-09-05,2462,14,4,1,-,,"38.989,88"
23802,,842,9,2,10,-,285.96,"128.735,24"
23803,2025-07-07,650,58,13,12, 1370.06 , 300.48 ,"261.547,63"
23804,06-19-25,2523,9,7,4,,149.99,"299.719,32"
23805,06-27-25,1746,32,10,7,424.14,,"24,606.02"
23806,15-01-2026,2919,76,15,2,"443,41",589.25, 27355.73 
23807,03/01/2025,884,10,10,3,"1.159,70",254.93,227171.67
23808,11-05-25,2527,40,6,4,947.56,, 140650.63 
23809,09-10-25,28,80,2,6,,184.39,"131,828.22"
23810,06-10-2025,1836,1,4,6,"1.135,22", 279.15 ,"63.345,73"
23811,2025-04-26,2716,46,13,8,-, 17.26 , 15002.68 
23812,2025-10-18,165,22,6,10,N/A,112.37, 106641.88 
23813,19-07-2025,2378,75,3,4,1217.48, 71.95 ,"98,511.41"
23814,2025-03-28,2156,71,12,12,562.16,114.36,"39,700.66"
23815,,1095,58,7,3,"409,50",79.11,
23816,20-01-2025,2682,4,10,5,"652,87", 65.09 ,"55.441,09"
23817,27/07/2025,1042,51,4,8, 1943.58 ,N/A,"275,905.08"
23818,06-11-2025,1529,8,8,2,"1,581.74",266.77,167787.60
23819,09-07-2025,291,20,14,6,82.91,6.25,13227.65
23820,26/12/2025,2753,41,1,2,,,"28.596,60"
23821,01-12-2025,2270,60,9,5,"499,66",,"37.035,60"
23822,2025-04-13,2815,16,12,6,52.73,3.53,-
23823,2025-06-10,654,22,1,11,N/A,66.55, 79225.90 
23824,17-03-2025,2727,77,9,11,-, 46.50 , 71778.44 
23825,25-12-2025,1358,48,7,11,"1,846.93",190.50,"76,666.00"
23826,2026-01-10,2217,13,7,5, 507.91 ,103.21, 69970.56 
23827,03-20-25,2112,6,4,12,-,82.85,"35,845.77"
23828,07-01-2026,92,70,14,6,"1.416,19", 229.10 ,79594.70
23829,04-29-25,132,34,15,6,"1,647.03",201.01,"212.422,18"
23830,02-17-25,2237,24,4,12,"1,382.84","322,88", 257358.93 
23831,2025-02-10,2051,24,2,12,-, 145.55 ,-
23832,2025-05-01,2668,63,4,3,-,104.33,11424.43
23833,2025/03/25,1372,57,5,8,"1.189,09","142,89","131,550.36"
23834,08-01-25,1846,49,13,4, 458.46 ,74.16,"25.740,41"
23835,01-12-2025,1341,18,6,4,259.20,"42,92","38,357.75"
23836,22/02/2025,3573,3,13,4,"568,33",61.38,-
23837,2025/11/03,520,65,10,1,117.87, 21.14 ,
23838,26/03/2025,1834,4,13,1,"1.691,65",,"254.425,03"
23839,04-04-2025,179,1,13,5,-,64.17,"85.644,33"
23840,2025/03/05,182,60,2,5,687.75,-, 107837.54 
23841,2025/07/03,1454,52,14,10,871.29, 97.58 ,"54,945.75"
23842,09-06-2025,748,39,15,9,"1.383,32","115,84", 257679.36 
23843,2026-01-13,2731,22,11,12,"1.286,58",185.11,N/A
23844,2025-06-17,1929,59,7,11,1363.99,136.89,"240.349,57"
23845,08-12-2025,1724,53,11,5,1430.57,"336,40", 260475.49 
23846,21/12/2025,380,44,8,11,-,24.24,"4.291,48"
23847,05/02/2025,2534,43,5,8,,"28,73", 34625.28 
23848,05-03-2025,205,23,1,12,N/A,N/A,"169.174,94"
23849,01-29-25,774,69,6,6, 288.82 , 40.42 , 44420.52 
23850,17/09/2025,630,53,12,10,,"24,96",39429.38
23851,,1697,6,7,4, 66.34 ,,"11.357,91"
23852,2025/12/03,6,105,8,4,"970,94", 160.27 ,143105.13
23853,2025/12/01,289,35,5,1,"65,54","7,90",10399.21
23854,09-04-2025,1953,70,11,8, 1108.83 , 122.03 , 160617.47 
23855,2025-11-02,952,43,5,5,1250.62,N/A,"222.919,02"
23856,08-02-25,2587,49,8,5,200.33,"36,50",
23857,09/06/2025,2484,35,6,9, 1937.85 ,307.30,-
23858,,1249,54,15,5, 85.27 ,10.49,"2,611.36"
23859,11-11-25,2466,70,13,1,1755.81,"342,10","93,027.95"
23860,04-08-2025,655,27,2,11,"1.402,30",,-
23861,21/12/2025,175,24,13,11,"1.923,64",136.73, 91952.65 
23862,01-21-26,3598,8,4,1, 1225.97 ,"240,65",63940.61
23863,19/12/2025,487,55,15,5,285.45,51.13,56353.21
23864,02/12/2025,1287,58,6,7, 78.31 ,10.83, 3940.33 
23865,2025-04-28,2058,58,5,10,"1.689,22",N/A, 101092.39 
23866,23/10/2025,1818,60,2,12,N/A,,N/A
23867,2025/10/05,1576,60,3,10,"308,11",55.94,
23868,2025/02/07,2491,49,8,5,"277,67",35.02, 10438.25 
23869,2025/09/07,2322,57,15,12,"1.256,34",125.16,72184.27
23870,14-03-2025,1365,44,6,8,996.39,139.33,N/A
23871,2025/08/18,735,50,13,8,"329,97",,N/A
23872,08/11/2025,136,2,6,7,877.37,-,"47.725,25"
23873,,2604,5,1,6,777.12,"107,22","84,353.04"
23874,11-12-2025,224,21,7,11,683.23,130.22,-
23875,06/10/2025,1048,39,8,12, 1065.27 ,154.54,N/A
23876,2025/08/05,1858,18,4,6,-,"296,09",292553.21
23877,2025-12-18,3801,60,4,12, 215.16 ,11.32,10615.92
23878,24-03-2025,331,4,8,6,485.23, 54.67 ,"54.515,10"
23879,2025-05-11,1018,35,6,11, 792.91 ,"153,27","19,770.59"
23880,23/10/2025,1952,42,6,11,N/A, 110.27 ,
23881,09-04-25,1838,79,2,4,N/A,-,
23882,23-11-2025,617,13,3,10,"1,291.20",2072.41, 180254.29 
23883,25/01/2026,1019,23,10,6,191.63, 34.16 ,
23884,08/02/2025,2352,9,10,11, 1370.53 ,-,"32.371,11"
23885,21/01/2025,753,19,7,7,658.76,38.62, 109057.48 
23886,2025/04/03,837,73,12,12,"1,479.07","88,80",-
23887,09-02-25,953,23,12,7,"1.403,44","196,62", 51207.32 
23888,07-03-25,2799,6,12,6,686.27,170.53,87182.60
23889,01-29-26,2123,66,5,3, 1584.15 ,326.53,102026.94
23890,22/02/2025,134,65,11,11, 884.99 ,120.05,N/A
23891,24-04-2025,2043,52,2,9,1480.04,, 223173.30 
23892,2025/02/25,725,68,3,12,795.32,173.58,151147.34
23893,13-11-2025,2020,18,7,8, 1649.78 ,398.38,"36.571,23"
23894,05-07-25,246,61,13,2,,38.70,
23895,19/12/2025,1575,4,13,8, 562.37 ,-,"86.948,44"
23896,2025/05/21,871,33,3,6, 1766.61 , 417.77 , 158156.26 
23897,2026-01-28,205,51,15,2,1714.77,"261,66","237.896,88"
23898,05/04/2025,1130,79,11,8,"1.946,57","281,67",60216.96
23899,04-18-25,2307,28,7,6,N/A,159.37,"187,025.48"
23900,2025/05/16,2447,14,7,6,86.37, 15.95 , 8418.83 
23901,2025-08-15,984,18,4,5, 553.80 ,"752,41",72598.24
23902,2025/01/04,48,42,14,4,"1.258,05","193,84","240.006,30"
23903,2025/01/04,1657,28,10,3,-,216.23,"27,700.36"
23904,2025/02/04,437,9,2,2, 501.03 ,-,"51,147.91"
23905,2025-09-22,539,20,2,11,505.58,,25276.27
23906,2025/06/25,2075,41,11,11,351.56,48.38,N/A
23907,16/08/2025,820,20,7,9,-,"150,59",N/A
23908,2025-08-17,2390,77,13,11,N/A,25.45,"12,333.18"
23909,07-10-2025,1437,47,13,4,"1.716,21",N/A,"163,574.35"
23910,27/02/2025,2860,42,14,3, 523.36 ,61.51,-
23911,14-12-2025,2117,49,9,8, 1564.79 ,170.53,"262.643,78"
23912,05-11-25,2548,34,13,7,N/A,190.44,-
23913,,922,69,9,11,"1,941.41", 212.78 ,-
23914,12-06-25,2996,76,3,10,642.88, 40.12 ,-
23915,19-11-2025,242,25,9,9,614.45,45.18, 14639.94 
23916,2025/12/25,2999,38,4,6,,190.05, 95152.74 
23917,,3517,51,6,5,"1.962,97", 133.85 ,"302.851,70"
23918,08-04-2025,2045,65,9,8,, 17.90 ,24234.92
23919,2026/01/18,360,2,12,12, 1068.76 ,64.03, 68207.83 
23920,01-30-25,457,45,9,1,-, 173.31 , 149016.91 
23921,2025-07-17,2479,9,13,11,N/A,787.66, 42535.73 
23922,11-22-25,2945,53,10,8, 331.45 ,N/A,"49.494,42"
23923,10/06/2025,2684,14,1,12,"1,835.72", 282.48 ,295429.31
23924,2025-03-10,2489,8,3,12,103.97,6.18,"15,756.96"
23925,2025-03-24,2521,44,5,7,297.63,"59,51","17.553,34"
23926,21-07-2025,2842,24,6,7,"514,21",N/A,
23927,2026/01/07,2116,26,15,3,324.35,19.10,N/A
23928,2025-09-22,606,6,11,6,"291,38",55.65,15261.68
23929,2025/10/08,2789,47,8,12,-202.70,"44,26",-
23930,2025-09-27,1988,6,6,10,-1122.94, 68.38 ,157994.36
23931,2026-01-09,2880,80,2,11, 1211.86 , 289.04 ,
23932,11-24-25,3680,10,1,9,"1.307,35",160.62,N/A
23933,17-08-2025,2426,28,12,4,"1.841,51", 106.90 ,-
23934,14/02/2025,1039,48,11,10, 1978.78 , 463.97 , 343751.18 
23935,2025-07-24,1851,12,2,2, 220.68 , 31.07 ,"9.253,59"
